name,time,value
humid,1704851682802053497,53.0
humid,1704851742865091517,52.9
humid,1704851803128254668,52.9
humid,1704851863605035052,52.9
humid,1704851923707158784,52.8
humid,1704851984163646535,52.8
humid,1704852044461276516,52.8
humid,1704852104651864839,52.8
humid,1704852164914269604,52.8
humid,1704852225256683174,52.8
humid,1704852285450222766,52.7
humid,1704852345820166385,52.8
humid,1704852405970306669,52.8
humid,1704852466352996173,52.8
humid,1704852526680230837,52.8
humid,1704852586825000783,52.8
humid,1704852647165745756,52.8
humid,1704852707480942670,52.8
humid,1704852767630505523,52.8
humid,1704852827906106620,52.8
humid,1704852888160515654,52.8
humid,1704852948628786176,52.9
humid,1704853008948253458,52.8
humid,1704853069215328288,52.6
humid,1704853129345410998,52.7
humid,1704853189679731485,52.5
humid,1704853249845431054,52.0
humid,1704853310244079430,52.2
humid,1704853370487611223,52.1
humid,1704853430945658353,51.8
humid,1704853491099938890,51.7
humid,1704853551358563123,52.0
humid,1704853611695709989,52.1
humid,1704853672091555751,52.1
humid,1704853732310232920,52.2
humid,1704853792589001635,52.2
humid,1704853852890573157,52.2
humid,1704853913272328910,52.2
humid,1704853973370503273,52.2
humid,1704854033667083518,52.2
humid,1704854094041015523,52.2
humid,1704854154171743753,52.2
humid,1704854214609897701,52.2
humid,1704854274610883946,52.2
humid,1704854335160471612,52.2
humid,1704854395259736186,52.2
humid,1704854455680420452,52.2
humid,1704854515788448995,52.2
humid,1704854576017848141,52.2
humid,1704854636458886076,52.3
humid,1704854696692316060,52.3
humid,1704854757127758997,52.3
humid,1704854817338770335,52.4
humid,1704854877720547639,52.4
humid,1704854937981225660,52.4
humid,1704854998179703219,52.4
humid,1704855058430770261,52.4
humid,1704855118829179188,52.3
humid,1704855179016972391,52.3
humid,1704855239193332616,52.3
humid,1704855299509696186,52.3
humid,1704855359759602314,52.3
humid,1704855420205699716,52.3
humid,1704855480308744115,52.4
humid,1704855540597245844,52.3
humid,1704855600961822022,52.3
humid,1704855661228029561,52.4
humid,1704855721517873457,52.4
humid,1704855781920047084,52.4
humid,1704855842126715989,52.3
humid,1704855902383977599,52.3
humid,1704855962495152802,52.4
humid,1704856022776349056,52.4
humid,1704856083226021807,52.4
humid,1704856143479366283,52.3
humid,1704856203756930845,52.4
humid,1704856264181493303,52.3
humid,1704856324435578010,52.4
humid,1704856384565499750,52.3
humid,1704856445002613397,52.3
humid,1704856505038662438,52.3
humid,1704856565395764173,52.4
humid,1704856625814947610,52.3
humid,1704856685977249209,52.4
humid,1704856746204933448,52.4
humid,1704856806503369023,52.4
humid,1704856866895372498,52.4
humid,1704856927210532742,52.4
humid,1704856987575000318,52.4
humid,1704857047555519348,52.5
humid,1704857107974051023,52.5
humid,1704857168257677239,52.5
humid,1704857228510543860,52.5
humid,1704857288837702886,52.4
humid,1704857349121648526,52.4
humid,1704857409351427734,52.4
humid,1704857469655832073,52.5
humid,1704857529887082475,52.5
humid,1704857590224720160,52.5
humid,1704857650522217504,52.5
humid,1704857710853176394,52.5
humid,1704857771102923172,52.5
humid,1704857831203209973,52.5
humid,1704857891502625958,52.5
humid,1704857951879282380,52.4
humid,1704858012305266681,52.5
humid,1704858072388116892,52.5
humid,1704858132879199858,52.6
humid,1704858193090223181,52.5
humid,1704858253297333987,52.6
humid,1704858313642934927,52.5
humid,1704858373825994911,52.5
humid,1704858434176612024,52.5
humid,1704858494423839200,52.6
humid,1704858554870900018,52.5
humid,1704858614920681746,52.5
humid,1704858675301159094,52.5
humid,1704858735505001511,52.5
humid,1704858795842561527,52.5
humid,1704858856054456128,52.6
humid,1704858916484616888,52.6
humid,1704858976811313596,52.6
humid,1704859036837069470,52.5
humid,1704859097116998034,52.6
humid,1704859157488961892,52.5
humid,1704859217740204774,52.6
humid,1704859278142131697,52.6
humid,1704859338535456650,52.5
humid,1704859398699013051,52.5
humid,1704859458880878240,52.6
humid,1704859519353079166,52.5
humid,1704859579552224032,52.5
humid,1704859639693310320,52.5
humid,1704859700181168628,52.5
humid,1704859760292721224,52.5
humid,1704859820652181665,52.5
humid,1704859881009267735,52.5
humid,1704859941172255657,52.4
humid,1704860001481121654,52.5
humid,1704860061867086804,52.5
humid,1704860121970774120,52.4
humid,1704860182470265746,52.3
humid,1704860242472919404,52.3
humid,1704860303015004336,52.3
humid,1704860363202331663,52.3
humid,1704860423487131040,52.3
humid,1704860483857449293,52.3
humid,1704860543903924253,52.4
humid,1704860604212753560,52.4
humid,1704860664484331577,52.3
humid,1704860724943035023,52.3
humid,1704860785260584712,52.3
humid,1704860845345391609,52.3
humid,1704860905713192204,52.3
humid,1704860966067322917,52.3
humid,1704861026308904517,52.4
humid,1704861086672766547,52.4
humid,1704861146802596943,52.3
humid,1704861207098104834,52.3
humid,1704861267302875139,52.3
humid,1704861327780317360,52.3
humid,1704861388009229846,52.3
humid,1704861448335238201,52.3
humid,1704861508382922694,52.3
humid,1704861568669066356,52.3
humid,1704861629069401642,52.3
humid,1704861689548414208,52.3
humid,1704861749683757384,52.2
humid,1704861809794037536,52.2
humid,1704861870241352949,52.3
humid,1704861930668607686,52.3
humid,1704861990773234359,52.2
humid,1704862050954238603,52.2
humid,1704862111319747195,52.2
humid,1704862171551820806,52.3
humid,1704862232075156911,52.2
humid,1704862292230982777,52.3
humid,1704862352518436068,52.2
humid,1704862412782163832,52.2
humid,1704862472987687496,52.2
humid,1704862533287884362,52.2
humid,1704862593542139905,52.2
humid,1704862654024156086,52.3
humid,1704862714068217124,52.3
humid,1704862774385075906,52.2
humid,1704862834656183070,52.2
humid,1704862895148244312,52.2
humid,1704862955200663235,52.2
humid,1704863015434492001,52.3
humid,1704863075725621335,52.2
humid,1704863136174486721,52.2
humid,1704863196361879814,52.2
humid,1704863256686285931,52.3
humid,1704863316886549167,52.2
humid,1704863377289353512,52.3
humid,1704863437396384871,52.3
humid,1704863497792562547,52.3
humid,1704863558152932621,52.2
humid,1704863618323907658,52.2
humid,1704863678730165107,52.2
humid,1704863738931443015,52.2
humid,1704863799147526652,52.1
humid,1704863859477049040,52.1
humid,1704863919874205638,52.1
humid,1704863980050541574,52.1
humid,1704864040377331912,52.1
humid,1704864100663108727,52.1
humid,1704864160789259170,52.1
humid,1704864221287731141,52.2
humid,1704864281449456185,52.1
humid,1704864341624201487,52.1
humid,1704864401969758448,52.1
humid,1704864462355325060,52.1
humid,1704864522703222953,52.1
humid,1704864582947155064,52.1
humid,1704864643300685730,52.1
humid,1704864703473703432,52.1
humid,1704864763651266723,52.2
humid,1704864823976032973,52.2
humid,1704864884354668901,52.2
humid,1704864944490389034,52.2
humid,1704865004779428841,52.2
humid,1704865065168271249,52.2
humid,1704865125364583660,52.2
humid,1704865185564282554,52.1
humid,1704865246066942595,52.1
humid,1704865306122493508,52.0
humid,1704865366472434657,52.1
humid,1704865426811460436,52.1
humid,1704865487146119848,52.1
humid,1704865547332820483,52.1
humid,1704865607649889327,52.1
humid,1704865667851386276,52.1
humid,1704865728253989463,52.1
humid,1704865788481309675,52.1
humid,1704865848835136757,52.2
humid,1704865909011190178,52.1
humid,1704865969488801010,52.1
humid,1704866029612744484,52.1
humid,1704866089794860780,52.1
humid,1704866150089128034,52.1
humid,1704866210477279776,52.2
humid,1704866270700216540,52.2
humid,1704866331088879298,52.1
humid,1704866391381274552,52.1
humid,1704866451548634837,52.1
humid,1704866512025549266,52.1
humid,1704866572158119731,52.1
humid,1704866632509072534,52.1
humid,1704866692683178031,52.0
humid,1704866752972924895,51.9
humid,1704866813377781667,52.0
humid,1704866873543369901,52.0
humid,1704866933960793785,52.1
humid,1704866994137686059,52.1
humid,1704867054528873479,52.0
humid,1704867114685115115,52.1
humid,1704867174972706956,52.1
humid,1704867235346579506,52.0
humid,1704867295549971363,52.1
humid,1704867355888364375,52.1
humid,1704867416228195827,52.1
humid,1704867476428930778,52.1
humid,1704867536731572069,52.1
humid,1704867596991223887,52.1
humid,1704867657219787011,52.1
humid,1704867717385958053,52.2
humid,1704867777813117068,52.1
humid,1704867837945702791,52.2
humid,1704867898269301534,52.1
humid,1704867958575125140,52.1
humid,1704868018802789238,52.1
humid,1704868079373503603,52.1
humid,1704868139359494858,52.1
humid,1704868199830868658,52.1
humid,1704868259989326668,52.1
humid,1704868320503303213,52.0
humid,1704868380665543941,52.0
humid,1704868440933422446,52.1
humid,1704868501241628441,52.1
humid,1704868561400590452,52.1
humid,1704868621769508673,52.1
humid,1704868681981348003,52.1
humid,1704868742222494653,52.1
humid,1704868802623450279,52.1
humid,1704868862770993993,52.1
humid,1704868923243534649,52.1
humid,1704868983397926693,52.2
humid,1704869043730285179,52.1
humid,1704869104029559653,52.1
humid,1704869164472412030,52.1
humid,1704869224433620035,52.2
humid,1704869284759731057,52.2
humid,1704869345127076895,52.2
humid,1704869405472312598,52.1
humid,1704869465734676679,52.2
humid,1704869526092047761,52.2
humid,1704869586313334262,52.1
humid,1704869646494375295,52.1
humid,1704869706722748507,52.1
humid,1704869767276549568,52.2
humid,1704869827532975125,52.1
humid,1704869887721851596,52.2
humid,1704869947859070665,52.2
humid,1704870008305433878,52.1
humid,1704870068561769056,52.1
humid,1704870128883337735,52.1
humid,1704870189065681446,52.1
humid,1704870249386130286,52.0
humid,1704870309735259021,52.1
humid,1704870370015105761,52.0
humid,1704870430115151979,52.0
humid,1704870490540460079,51.9
humid,1704870550643641718,52.0
humid,1704870611115530703,51.9
humid,1704870671400182019,52.0
humid,1704870731575222151,51.9
humid,1704870791876078125,52.0
humid,1704870852239172463,52.0
humid,1704870912396242552,51.9
humid,1704870972662384828,52.0
humid,1704871032966648157,51.9
humid,1704871093372525799,51.9
humid,1704871153472442541,52.0
humid,1704871213736472289,52.1
humid,1704871274057071924,52.1
humid,1704871334445394746,52.0
humid,1704871394618745552,52.1
humid,1704871455127953110,52.0
humid,1704871515180879659,51.9
humid,1704871575585026623,52.0
humid,1704871635829659860,52.0
humid,1704871696045767556,52.0
humid,1704871756358843124,52.0
humid,1704871816673917753,51.9
humid,1704871876948412636,51.9
humid,1704871937090607872,51.8
humid,1704871997619501655,51.8
humid,1704872057968140144,51.8
humid,1704872117954577116,51.8
humid,1704872178556766877,51.8
humid,1704872238673778347,51.8
humid,1704872299044665881,51.8
humid,1704872359363765112,51.8
humid,1704872419428744055,51.8
humid,1704872479780465856,51.8
humid,1704872539908863824,51.8
humid,1704872600481076158,51.8
humid,1704872660553223388,51.8
humid,1704872720871302113,51.8
humid,1704872781166960352,51.8
humid,1704872841442475040,51.7
humid,1704872901886069637,51.8
humid,1704872961950838995,51.7
humid,1704873022214735550,51.7
humid,1704873082520592503,51.6
humid,1704873142730018509,51.7
humid,1704873203153883933,51.5
humid,1704873263503622300,51.6
humid,1704873323606096335,51.6
humid,1704873384093883822,51.5
humid,1704873444405311989,51.5
humid,1704873504696084455,51.5
humid,1704873564959022844,51.5
humid,1704873625113927937,51.4
humid,1704873685259157786,51.4
humid,1704873745564992598,51.4
humid,1704873806062013808,51.4
humid,1704873866426439173,51.3
humid,1704873926472035764,51.4
humid,1704873986832012615,51.3
humid,1704874047038075321,51.3
humid,1704874107374484659,51.4
humid,1704874167592061140,51.3
humid,1704874228048021384,51.4
humid,1704874288115710979,51.4
humid,1704874348533665550,51.3
humid,1704874408759317047,51.3
humid,1704874469216112214,51.3
humid,1704874529281589673,51.3
humid,1704874589796267394,51.2
humid,1704874650066926679,51.2
humid,1704874710122668148,51.2
humid,1704874770417156495,51.2
humid,1704874830893858696,51.2
humid,1704874891081862504,51.2
humid,1704874951421227689,51.1
humid,1704875011493646729,51.1
humid,1704875071990862970,51.1
humid,1704875132223408046,51.0
humid,1704875192380133454,51.0
humid,1704875252854624389,50.9
humid,1704875313299974550,50.8
humid,1704875373394458293,50.9
humid,1704875433653614955,50.9
humid,1704875493884242348,50.8
humid,1704875554198739651,50.8
humid,1704875614466623944,50.8
humid,1704875674632013865,50.8
humid,1704875735128677624,50.8
humid,1704875795191084339,50.7
humid,1704875855470840878,50.7
humid,1704875915699171740,50.7
humid,1704875976154709545,50.7
humid,1704876036251865468,50.8
humid,1704876096682710222,50.8
humid,1704876157054984749,50.7
humid,1704876217244147962,50.9
humid,1704876277384038423,51.0
humid,1704876337710758640,51.6
humid,1704876398014389757,51.5
humid,1704876458488238188,52.0
humid,1704876518910141342,52.3
humid,1704876578847255869,52.2
humid,1704876639351235165,52.3
humid,1704876699377935956,52.3
humid,1704876759736178301,52.6
humid,1704876820028373657,52.3
humid,1704876880277685072,52.0
humid,1704876940558779497,51.8
humid,1704877001079082092,52.1
humid,1704877061395659998,52.2
humid,1704877121361944754,51.5
humid,1704877181788027282,51.8
humid,1704877242065840707,51.2
humid,1704877302271682987,50.6
humid,1704877362460212189,50.6
humid,1704877423011717065,50.7
humid,1704877483076780348,51.0
humid,1704877543659635685,51.4
humid,1704877603898132216,50.7
humid,1704877663904722761,50.7
humid,1704877724131286740,50.9
humid,1704877784477463405,50.8
humid,1704877844960508426,50.9
humid,1704877905104715061,50.9
humid,1704877965460660937,51.0
humid,1704878025775810226,51.2
humid,1704878085984305137,51.5
humid,1704878146369596598,51.5
humid,1704878206395514375,51.6
humid,1704878267022933714,51.7
humid,1704878327084211311,52.0
humid,1704878387423935891,52.1
humid,1704878447579254495,52.3
humid,1704878508100996325,52.3
humid,1704878568205264567,52.6
humid,1704878628408447044,53.3
humid,1704878688887756887,52.9
humid,1704878749155489103,53.5
humid,1704878809306560553,53.2
humid,1704878869658592262,53.4
humid,1704878929895123854,53.2
humid,1704878990356235581,53.9
humid,1704879050494011824,53.7
humid,1704879110886216407,53.7
humid,1704879171119548065,54.0
humid,1704879231373572755,53.5
humid,1704879291614767026,53.5
humid,1704879351755278205,53.6
humid,1704879412038311385,53.6
humid,1704879472301497193,53.8
humid,1704879532640600171,53.8
humid,1704879592893767034,54.0
humid,1704879653145425859,54.0
humid,1704879713510902891,54.1
humid,1704879773925127968,53.9
humid,1704879834172666547,53.7
humid,1704879894344892349,53.7
humid,1704879954625582273,53.8
humid,1704880015079339904,53.9
humid,1704880075294186567,53.8
humid,1704880135453071118,53.5
humid,1704880195813095021,53.3
humid,1704880256107208394,53.1
humid,1704880316381814331,52.9
humid,1704880376846222858,52.7
humid,1704880437071970952,52.6
humid,1704880497344471144,52.5
humid,1704880557496353390,52.5
humid,1704880617834276515,52.2
humid,1704880678022016268,52.3
humid,1704880738242603136,52.4
humid,1704880798499497251,52.6
humid,1704880858828990279,52.6
humid,1704880919305505378,52.7
humid,1704880979346917885,52.6
humid,1704881039800715580,52.6
humid,1704881099981429160,52.5
humid,1704881160333597551,52.6
humid,1704881220642519545,52.7
humid,1704881280842543596,52.6
humid,1704881341142175224,52.4
humid,1704881401548555740,52.4
humid,1704881461789731350,52.5
humid,1704881521998490197,52.5
humid,1704881582246152413,52.5
humid,1704881642626966520,52.5
humid,1704881702950896609,52.4
humid,1704881763422618273,52.4
humid,1704881823572464413,52.5
humid,1704881883796595014,52.5
humid,1704881943847403699,52.5
humid,1704882004229653710,52.3
humid,1704882064673920213,52.3
humid,1704882124837379081,52.3
humid,1704882185061306866,52.1
humid,1704882245601610631,52.2
humid,1704882305782861735,51.7
humid,1704882365969592548,51.8
humid,1704882426238363549,51.7
humid,1704882486419089111,52.0
humid,1704882546701049583,52.0
humid,1704882607180787855,51.9
humid,1704882667362535145,51.8
humid,1704882727780070029,51.8
humid,1704882787988248062,52.0
humid,1704882848152015438,52.0
humid,1704882908545060427,52.0
humid,1704882968853220547,52.0
humid,1704883029277744486,51.8
humid,1704883089296754926,51.9
humid,1704883149685365034,52.0
humid,1704883209780236226,52.5
humid,1704883270039895448,52.2
humid,1704883330617913787,52.3
humid,1704883390864197282,52.2
humid,1704883450890986154,51.2
humid,1704883511398825836,50.7
humid,1704883571650919168,50.1
humid,1704883631873260805,49.8
humid,1704883692136804750,50.7
humid,1704883752505565416,50.8
humid,1704883812750627882,50.4
humid,1704883872862152115,50.5
humid,1704883933188654469,49.7
humid,1704883993547016512,49.6
humid,1704884053752665563,49.7
humid,1704884114071716237,49.7
humid,1704884174291412867,49.4
humid,1704884234675779629,49.4
humid,1704884294967040774,49.4
humid,1704884355200865357,49.3
humid,1704884415703724624,49.2
humid,1704884475981217692,49.2
humid,1704884536206007999,49.2
humid,1704884596274187629,49.0
humid,1704884656657283127,48.9
humid,1704884717115742628,48.8
humid,1704884777089923824,48.8
humid,1704884837427899680,48.6
humid,1704884897916409385,48.3
humid,1704884958125948246,48.5
humid,1704885018344028947,48.4
humid,1704885078580587948,48.6
humid,1704885138996111383,48.4
humid,1704885199209248698,48.6
humid,1704885259552053429,48.4
humid,1704885319874650503,48.4
humid,1704885380095380657,48.3
humid,1704885440216444881,48.3
humid,1704885500705283812,48.3
humid,1704885560991346219,48.3
humid,1704885621173236089,48.2
humid,1704885681487836229,47.9
humid,1704885741896410296,48.0
humid,1704885802064470831,49.6
humid,1704885862189890045,47.3
humid,1704885922521889987,47.2
humid,1704885982856051874,46.4
humid,1704886043237253723,45.9
humid,1704886103451156579,45.4
humid,1704886163897454006,45.3
humid,1704886223958279159,45.5
humid,1704886284329377400,45.2
humid,1704886344791065163,45.0
humid,1704886405004747644,44.8
humid,1704886465221399090,45.0
humid,1704886525351515767,44.5
humid,1704886585811298749,44.3
humid,1704886645991290001,44.4
humid,1704886706323218734,44.4
humid,1704886766483694674,44.6
humid,1704886826898632941,45.0
humid,1704886887064589439,45.0
humid,1704886947414888904,44.9
humid,1704887007754969648,44.9
humid,1704887068101118392,45.1
humid,1704887128267254524,45.3
humid,1704887188608119953,45.3
humid,1704887248813851828,45.3
humid,1704887309202167714,45.3
humid,1704887369520746688,45.5
humid,1704887429538317400,45.7
humid,1704887489917425724,45.7
humid,1704887550367405364,45.7
humid,1704887610602585823,45.9
humid,1704887671761671262,46.1
humid,1704887730930070134,46.2
humid,1704887791388943754,46.2
humid,1704887851714517462,46.2
humid,1704887911953572030,46.2
humid,1704887972241355229,46.4
humid,1704888032470193765,46.5
humid,1704888092689917929,46.4
humid,1704888153068736030,46.7
humid,1704888213229720732,46.9
humid,1704888273493578733,47.1
humid,1704888333807459496,47.4
humid,1704888394327622146,47.5
humid,1704888454439255110,47.9
humid,1704888514808663184,47.7
humid,1704888574904788077,47.8
humid,1704888635407982975,47.9
humid,1704888695641061741,48.0
humid,1704888756010784354,47.9
humid,1704888816383032352,48.0
humid,1704888876402929168,48.2
humid,1704888936846176754,48.3
humid,1704888997155257028,48.4
humid,1704889057378111719,48.3
humid,1704889117544984543,48.3
humid,1704889177798706339,48.3
humid,1704889238222558285,48.1
humid,1704889298405113543,48.2
humid,1704889358737826953,48.4
humid,1704889418816657806,48.8
humid,1704889479526139697,49.0
humid,1704889539439175256,49.3
humid,1704889599962943162,49.1
humid,1704889660205950273,49.0
humid,1704889720418738776,48.8
humid,1704889780738023727,49.1
humid,1704889841054525604,49.2
humid,1704889901134206810,49.4
humid,1704889961533214386,49.4
humid,1704890021928363304,49.4
humid,1704890082102578740,49.5
humid,1704890143233705191,49.8
humid,1704890202534964828,49.7
humid,1704890262782372994,49.7
humid,1704890323047539472,50.0
humid,1704890383615176626,50.0
humid,1704890443636500150,50.0
humid,1704890504226975319,50.2
humid,1704890564193757847,50.4
humid,1704890624460766532,50.7
humid,1704890684976568619,50.5
humid,1704890745139216519,50.8
humid,1704890805523377916,51.1
humid,1704890865724337693,51.1
humid,1704890925934431884,51.2
humid,1704890986362283334,51.0
humid,1704891046507914199,51.4
humid,1704891106733908943,51.5
humid,1704891167147571456,51.4
humid,1704891227343789035,51.6
humid,1704891287704692924,51.4
humid,1704891348079617779,51.6
humid,1704891408391598583,51.8
humid,1704891468680120323,51.6
humid,1704891528713656968,51.6
humid,1704891589130892420,51.6
humid,1704891649272129966,51.9
humid,1704891709754856015,51.9
humid,1704891769832164145,51.9
humid,1704891830325029350,51.8
humid,1704891890405441650,51.9
humid,1704891950862003854,52.0
humid,1704892010978761225,52.2
humid,1704892071285902462,52.1
humid,1704892131705771843,52.5
humid,1704892191814624354,52.3
humid,1704892252162213410,52.8
humid,1704892312522291681,52.8
humid,1704892372932700315,52.8
humid,1704892432914721682,53.0
humid,1704892493259126011,52.8
humid,1704892553467072021,53.1
humid,1704892613915892267,53.1
humid,1704892674170433857,53.3
humid,1704892734544245915,53.3
humid,1704892930508731520,53.3
humid,1704892930516215789,53.5
humid,1704892930524055264,53.4
humid,1705059353212447991,53.5
humid,1705059378458152068,52.5
humid,1705059455235656836,50.5
humid,1705059515385715874,50.8
humid,1705059575860498605,50.7
humid,1705059635812745732,51.2
humid,1705059696118791860,51.6
humid,1705059756439272771,52.0
humid,1705059816852351215,52.2
humid,1705059877196704419,52.4
humid,1705059937344387461,52.5
humid,1705059997505229343,52.3
humid,1705060058097932395,52.6
humid,1705060118158952499,52.6
humid,1705060178666981627,52.6
humid,1705060238948950450,52.5
humid,1705060300038348710,52.4
humid,1705060359452124489,52.6
humid,1705060419702959311,52.5
humid,1705060480145776637,52.4
humid,1705060540197407124,52.3
humid,1705060600571965495,51.9
humid,1705060660907030142,51.9
humid,1705060720946468395,52.2
humid,1705060781240114947,52.4
humid,1705060841616828713,52.5
humid,1705060901772728265,52.7
humid,1705060968517768716,52.7
humid,1705061022329578488,52.7
humid,1705061082847983394,52.7
humid,1705061142991118317,52.8
humid,1705061203376567009,52.6
humid,1705061263470644835,52.8
humid,1705061324073384034,52.7
humid,1705061384055922438,52.9
humid,1705061444492236871,53.0
humid,1705061511067940902,53.0
humid,1705061565087553596,53.0
humid,1705061625256024880,53.4
humid,1705061685473766693,53.3
humid,1705061745925024824,53.2
humid,1705061806231556783,53.2
humid,1705061866519486178,53.4
humid,1705061926535073541,53.3
humid,1705065917303921182,52.2
humid,1705065977340677290,51.8
humid,1705066037625300898,51.5
humid,1705066097956581229,51.5
humid,1705066518432387697,52.3
humid,1705066578700602703,52.2
humid,1705066639152689814,52.0
humid,1705066699282118658,52.2
humid,1705066759503095701,52.4
humid,1705066819757704502,52.4
humid,1705066880119171859,52.5
humid,1705066940539920914,52.6
humid,1705067000612418009,52.8
humid,1705067061141727129,52.7
humid,1705067121229631719,53.0
humid,1705067181505707457,53.0
humid,1705067241836873756,53.0
humid,1705067302206774103,53.4
humid,1705067362448675823,53.3
humid,1705067422583561566,53.2
humid,1705068040259090173,53.9
humid,1705068100397791962,54.0
humid,1705068160789429028,52.0
humid,1705068220957641059,52.0
humid,1705068228107478234,3
humid,1705068240377976148,4
humid,1705068240387786547,5
humid,1705068240415358809,6
humid,1705068240448627198,7
humid,1705068240453218859,8
humid,1705068240458129476,9
humid,1705068240499703490,10
humid,1705068240504931707,10
humid,1705068240512162867,10
humid,1705068240518107897,10
humid,1705068240594783611,10
humid,1705068240604521511,10
humid,1705068240609977068,10
humid,1705068240620433657,10
humid,1705068240710736025,10
humid,1705068240715740286,10
humid,1705068240720366791,10
humid,1705068240725319021,10
humid,1705068240733705583,10
humid,1705068240738280058,10
humid,1705068240742669534,10
humid,1705068240748054728,10
humid,1705068240861946334,10
humid,1705068240866495652,10
humid,1705068240870786745,10
humid,1705068240876269021,10
humid,1705068240881103752,10
humid,1705068240890913422,10
humid,1705068240897423862,10
humid,1705068240904184038,10
humid,1705068240908587682,10
humid,1705068240913045803,10
humid,1705068240918903283,10
humid,1705068240923486819,10
humid,1705068241148114760,10
humid,1705068241154517597,10
humid,1705068241159073843,10
humid,1705068241163773732,10
humid,1705068241169675847,10
humid,1705068241174504224,10
humid,1705068241179305831,10
humid,1705068241184153479,10
humid,1705068241191843124,10
humid,1705068241197427898,10
humid,1705068241201973675,10
humid,1705068241206726429,10
humid,1705068241212368963,10
humid,1705068241224219805,10
humid,1705068241229559947,10
humid,1705068241237476516,10
humid,1705068241499657846,10
humid,1705068241504233726,10
humid,1705068241509215540,10
humid,1705068241514424746,10
humid,1705068241518994168,10
humid,1705068241523531404,10
humid,1705068241528243949,10
humid,1705068241536168486,10
humid,1705068241541048217,10
humid,1705068241545594671,10
humid,1705068241550875700,10
humid,1705068241562058373,10
humid,1705068241566910501,10
humid,1705068241573083132,10
humid,1705068241579957995,10
humid,1705068241584392732,10
humid,1705068241588869812,10
humid,1705068241594748072,10
humid,1705068241599464941,10
humid,1705068241604167330,10
humid,1705068241610272879,10
humid,1705068242115660880,10
humid,1705068242122177206,10
humid,1705068242126852200,10
humid,1705068242131289176,10
humid,1705068242135857713,10
humid,1705068242143344964,10
humid,1705068242149243537,10
humid,1705068242154241965,10
humid,1705068242160453450,10
humid,1705068242165763228,10
humid,1705068242170385150,10
humid,1705068242185053250,10
humid,1705068242190614431,10
humid,1705068242194961148,10
humid,1705068242612663314,10
humid,1705068242618325952,9
humid,1705068242625122066,8
humid,1705068242644845467,7
humid,1705068242653058282,6
humid,1705068242658340248,5
humid,1705068242671053215,4
humid,1705068242676872362,3
humid,1705068242682049121,2
humid,1705068242688606175,1
humid,1705068242700324936,0
humid,1705068242705472997,0
humid,1705068242711623546,0
humid,1705068242717771438,0
humid,1705068242729693791,0
humid,1705068242736876931,0
humid,1705068242762671559,0
humid,1705068242767687070,0
humid,1705068242772531124,0
humid,1705068242779078908,0
humid,1705068242786521732,0
humid,1705068242791209747,0
humid,1705068242795929897,0
humid,1705068242806234196,0
humid,1705068242811168093,0
humid,1705068242817442807,0
humid,1705068242825042869,0
humid,1705068242831822629,0
humid,1705068242837163813,0
humid,1705068242841446624,0
humid,1705068242847053430,0
humid,1705068242851452281,0
humid,1705068242855855716,0
humid,1705068242860360869,0
humid,1705068243206702256,9
humid,1705068243213269779,8
humid,1705068243219239705,7
humid,1705068243223220750,0
humid,1705068243227347053,0
humid,1705068243232931723,0
humid,1705068243237360627,0
humid,1705068243241585210,0
humid,1705068243245885782,0
humid,1705068243251795604,0
humid,1705068243258250941,0
humid,1705068243262272037,0
humid,1705068243266480006,0
humid,1705068243272050666,0
humid,1705068243276423372,0
humid,1705068243280691236,0
humid,1705068243285131077,0
humid,1705068243291589903,0
humid,1705068243298368778,0
humid,1705068243302444040,0
humid,1705068243306742216,0
humid,1705068243312183346,0
humid,1705068243318573944,0
humid,1705068243326219110,0
humid,1705068243336602731,0
humid,1705068243342923278,0
humid,1705068243347754520,0
humid,1705068243352354828,0
humid,1705068243357559451,0
humid,1705068243362516942,0
humid,1705068243368485149,0
humid,1705068281205444117,51.5
humid,1705068317916622357,4
humid,1705068341594921155,52.2
humid,1705068409522957665,10
humid,1705068410700245415,20
humid,1705068411616090259,15
humid,1705068412356630361,5
humid,1705068412947681648,20
humid,1705068413532571077,35
humid,1705068462296729499,52.0
humid,1705068522470234160,52.0
humid,1705068582725535181,51.9
humid,1705068643043867269,51.8
humid,1705068703302561394,51.2
humid,1705068763531424680,51.8
humid,1705068823960851696,51.5
humid,1705068884059456276,51.7
humid,1705068944350021650,52.0
humid,1705069004792069810,51.2
humid,1705069065057828252,51.7
humid,1705069125271150883,52.0
humid,1705069185444101402,52.2
humid,1705069245844123328,52.2
humid,1705069306129928096,52.0
humid,1705069366425214957,52.2
humid,1705069426642148500,52.2
humid,1705069486892125913,52.3
humid,1705069547248626689,52.2
humid,1705069607654857902,52.3
humid,1705069667845197567,52.0
humid,1705069728159923997,52.2
humid,1705069788292368899,51.6
humid,1705069848770780578,51.3
humid,1705069908909541135,51.7
humid,1705069969227460110,51.9
humid,1705070029472151092,51.7
humid,1705070089745556982,51.4
humid,1705070150176286095,51.3
humid,1705070210240789949,51.6
humid,1705070270535945677,51.6
humid,1705070330877541793,51.6
humid,1705070391068268448,51.6
humid,1705070451399151694,51.4
humid,1705070511652073095,51.5
humid,1705070571951522540,51.6
humid,1705070632351776173,51.6
humid,1705070692550186838,51.5
humid,1705070752930634177,51.4
humid,1705070813312314791,51.1
humid,1705070873591112552,51.0
